27
33
12
12
21
69
56
19
40
36
30
103
27
12
32
33
27
184
1
6
17
19
2
109
5
24
167
50
38
8
4
89
93
1
6
6
19
15
23
5
14
4
182
70
4
224
11
134
124
8
52
11
12
45
8
37
117
11
7
79
15
19
7
5
13
20
7
14
44
28
36
19
98
28
17
40
27
22
14
23
50
28
26
28
15
7
4
31
73
36
33
30
57
10
23
7
26
9
30
1
6
208
23
8
82
264
15
11
1
10
25
67
39
93
6
9
20
19
67
57
35
2
46
29
4
9
12
39
8
12
47
59
24
28
14
5
17
11
37
30
2
12
5
29
17
48
28
9
15
32
24
65
10
81
116
22
25
1
6
6
23
84
82
38
211
242
7
19
13
2
4
11
29
34
6
23
1
217
220
49
51
9
14
6
10
129
69
1
34
1
6
9
23
28
49
0
41
15
34
24
58
37
35
6
0
4
4
1
18
2
0
33
11
45
12
14
28
15
4
13
18
28
34
10
25
50
9
7
8
38
30
12
16
16
28
29
1
89
70
7
12
1
35
27
28
57
26
16
8
2
12
17
19
7
26
6
23
56
66
125
128
40
22
20
31
21
12
18
6
77
95
36
73
31
5
16
14
30
33
6
22
19
43
27
5
10
15
11
52
6
11
38
8
6
7
12
33
6
50
5
5
7
10
18
18
31
53
25
112
29
29
15
118
3
9
11
9
46
133
111
13
31
193
209
4
31
19
24
72
9
100
88
4
4
6
55
4
10
33
27
4
57
44
19
20
142
23
14
88
28
31
14
83
4
12
65
3
69
31
5
19
43
34
0
43
15
37
10
22
167
36
13
135
31
33
37
8
5
34
17
5
21
31
18
9
19
32
94
134
32
20
169
165
9
0
13
0
18
31
7
1
20
13
4
18
14
1
28
26
25
28
12
9
12
16
126
103
36
10
38
34
37
13
107
127
14
18
3
11
5
1
10
15
21
8
43
42
57
36
9
42
32
19
6
1
20
3
24
29
4
28
12
7
21
14
11
17
12
38
37
156
137
30
10
34
41
15
2
3
19
36
27
3
12
10
18
6
16
28
61
33
8
4
2
17
11
24
10
29
37
46
22
6
33
42
189
21
16
3
10
11
25
209
4
1
14
17
39
12
19
20
21
29
3
15
4
9
12
66
90
42
0
90
132
12
10
21
2
3
11
9
18
5
24
27
4
44
1
30
12
4
7
6
3
4
13
21
19
2
21
4
29
6
2
27
22
25
4
66
83
26
25
15
18
13
8
95
67
60
11
31
67
8
24
59
9
41
10
9
26
51
56
21
43
56
1
3
5
16
1
11
2
11
13
11
38
50
19
10
16
2
14
24
39
7
11
1
4
10
16
15
6
27
15
3
9
20
11
7
8
28
